i,j,n_i,n_j,n_pairs_used,d_ij,cos_ij,cos_dist,med_T_sim,med_T_dist
0,23,200,200,40000,8.8371256548618,-0.036499914810559454,1.0364999148105594,0.125,0.875
0,24,200,200,40000,7.861053061594199,0.18416518965197334,0.8158348103480266,0.12727272727272726,0.8727272727272728
0,25,200,200,40000,8.933043266798714,-0.0909776923983139,1.0909776923983139,0.11827956989247312,0.8817204301075269
0,26,200,200,40000,8.787507767709062,-0.07308490370580084,1.0730849037058008,0.11458333333333333,0.8854166666666666
0,27,200,200,40000,8.703038811804149,-0.060356816384082225,1.0603568163840822,0.1276595744680851,0.8723404255319149
0,28,200,200,40000,7.516008080271444,0.20991862168716732,0.7900813783128326,0.12790697674418605,0.872093023255814
0,29,200,200,40000,8.593326234425318,-0.12282230445145383,1.1228223044514538,0.125,0.875
0,30,200,200,40000,10.431307586166966,-0.06067613199201302,1.060676131992013,0.11038961038961038,0.8896103896103896
0,31,200,200,40000,8.901504118129848,0.17138852625970386,0.8286114737402961,0.14130434782608695,0.8586956521739131
0,32,200,79,15800,9.669880892419163,-0.007182436931132667,1.0071824369311326,0.1282051282051282,0.8717948717948718
0,33,200,200,40000,8.351897118969697,0.23808363245588218,0.7619163675441178,0.13333333333333333,0.8666666666666667
0,34,200,200,40000,10.803261490740999,-0.29678187580477045,1.2967818758047704,0.07692307692307693,0.9230769230769231
0,35,200,200,40000,8.02413268414682,0.26834260152594774,0.7316573984740522,0.1320754716981132,0.8679245283018868
0,36,200,200,40000,8.950244805568795,0.0766837805151449,0.9233162194848551,0.13978494623655913,0.8602150537634409
0,37,200,200,40000,8.052724822814412,0.25125494675785737,0.7487450532421427,0.11842105263157894,0.881578947368421
0,38,200,200,40000,9.253043529333047,-0.0033913713813145973,1.0033913713813145,0.12727272727272726,0.8727272727272728
0,39,200,200,40000,9.148610013111456,0.013323509337684687,0.9866764906623153,0.1111111111111111,0.8888888888888888
0,40,200,200,40000,10.016570985301962,-0.1992621397326022,1.1992621397326022,0.07058823529411765,0.9294117647058824
0,41,200,200,40000,9.677057270118125,-0.13284943406439148,1.1328494340643915,0.10869565217391304,0.8913043478260869
0,42,200,200,40000,8.770650976030865,0.06725492026652835,0.9327450797334716,0.13043478260869565,0.8695652173913043
0,43,200,200,40000,9.409578855105998,-0.08646835910985348,1.0864683591098534,0.1232876712328767,0.8767123287671232
0,44,200,200,40000,7.438244232495041,0.32661115615500774,0.6733888438449922,0.13924050632911392,0.8607594936708861
0,45,200,200,40000,8.75536613754412,0.04770744712907673,0.9522925528709233,0.13829787234042554,0.8617021276595744
0,46,200,178,35600,6.952438329131761,0.40614166586595657,0.5938583341340434,0.1375,0.8625
0,47,200,149,29800,8.835705273865301,0.013334668491088861,0.9866653315089111,0.08333333333333333,0.9166666666666666
0,48,200,200,40000,8.881973340397263,-0.0024604887222321667,1.0024604887222321,0.08571428571428572,0.9142857142857143
0,49,200,200,40000,8.571478349836374,0.0580451251473677,0.9419548748526323,0.12643678160919541,0.8735632183908046
0,50,200,200,40000,8.883488899446569,-0.024874046904014416,1.0248740469040145,0.11702127659574468,0.8829787234042553
0,51,200,200,40000,8.493228429780526,0.06526708762346521,0.9347329123765348,0.08860759493670886,0.9113924050632911
0,52,200,200,40000,8.701958376582354,-0.0006465905578227458,1.0006465905578228,0.14130434782608695,0.8586956521739131
0,53,200,200,40000,9.81807860139866,-0.29332477154956005,1.29332477154956,0.10588235294117647,0.8941176470588236
